3.81520246877,5.50908452148,5.41851150507,7.39262574488,0.16262938863,-19.3066221782
4.07310341783,5.53769200778,4.71870283409,-7.26222000883,-0.565115739128,19.7332287575
4.9573928433,6.12137350281,3.39122606538,-15.915466167,9.53023808665,2.00248214893
4.55697423423,2.15526106242,0.639145254271,13.0902583665,10.8684149131,9.57813145404
2.02897386665,3.59936674436,2.08598749298,-1.30668386751,-5.97882604684,14.5504876192
1.25857957186,4.08033111534,0.250032994589,-15.4369892488,2.4947735406,-5.69455084281
1.39211646777,1.36284655777,2.41563831438,4.54638631964,-18.3367096427,-0.611914145617
1.59260056749,0.573414233393,2.38373734273,-4.71106847381,18.3543491122,0.658478650776
1.94844169377,3.23692835398,2.87730426544,1.53768011969,6.88010701698,-14.8529413785
6.22914282863,5.49270287839,4.47858509241,-7.53992992343,-5.64400719743,12.9269921437
5.08736209644,2.5945211406,1.03323469251,-12.9134478651,-10.8314333111,-9.70565469424
6.23985193058,1.89725243653,3.87680377924,5.28655155426,0.134240855874,-18.9468353975
0.161191405679,2.11335673554,6.1412161912,0.953497928817,3.18696607439,13.5915220308
0.37376632989,3.83824782315,1.9434395835,-14.1625006963,-5.4295475451,3.20727964941
1.277759531,0.139096700981,5.48115044503,-17.0975387739,9.9197422724,-3.15682977347
1.4075917486,5.97594075328,0.977599554397,15.3706262138,-6.13999717273,-13.6717717607
3.7708665548,4.48420603052,6.34129041339,0.299874289507,-14.664429512,-0.330399347824
4.25738251451,0.0424731291283,3.47046001803,15.7467016292,-9.523684134,-1.66327859234
2.22160050317,2.43803152836,0.330506089108,-1.65004097966,-10.4760905854,-11.9156025798
2.97930766158,3.45889141748,4.39374452621,12.985399381,9.34950999357,-12.8471045921
2.12697341326,1.83778341318,6.15909290776,1.62149927891,10.6054441649,11.8918863517
2.37762483225,0.677728371417,4.27873525996,1.5218270644,-18.5376008858,-0.162326057612
6.26315427734,0.561606275832,2.15161846745,7.06675337675,-0.413438582959,-15.074480244
5.12917473102,3.67772410843,4.0968054076,1.06721937095,-7.2223386829,-14.6084691102
5.20263078079,3.28090070391,3.30696803455,-0.840825616959,7.36105490254,14.0540655243
5.0504337025,5.47447910151,0.649589279881,15.7741522196,3.04603407689,5.69175972689
5.80700547667,5.17317990508,5.2093874842,7.39964565949,5.62573348957,-13.0100015204
5.05134049791,1.65159667847,5.59604544968,-9.46664202433,3.8756148569,-17.4948203532
0.228881730904,2.34040703539,0.573830513653,-1.21556644496,-3.27210733308,-13.7288474385
1.19096206572,5.23262738477,3.07859749896,8.77337231544,-4.14496395392,14.9128419074
1.49777964178,3.67281280977,4.53449080302,-11.0575265068,-14.5828564504,5.88980454622
3.478424292,3.79792485679,3.92256219185,-13.2910003499,-9.27936724487,12.8716250452
2.43729906442,6.35768084986,4.27827842893,-1.44836722228,18.3866921344,0.0148626469009
3.56720080484,5.02124715335,1.7539569668,-13.9167785788,-4.61449373843,-1.98221702664
0.601794543702,0.522881644421,5.36397018884,17.2017897583,-9.70177793992,3.10243879176
4.69140796864,1.79489750581,4.9244880191,9.63982188439,-3.77410828835,17.7037767428
6.45703572842,1.89929957638,3.11312991774,-5.26059455348,-0.320244259288,18.7330881681
5.8447754664,5.62403558595,0.937566600648,-15.8912041315,-2.80543893176,-5.77905385075
4.12862408463,0.359930008053,0.160286661433,-11.0758662726,2.84560537246,13.0651720422
0.132150584342,0.528915490873,1.35627379869,-7.01176869463,0.287452848995,15.1296465137
1.93957722041,5.75848011025,0.503937404602,-15.5127450419,6.20807638894,13.9593320729
2.68953921532,4.7292632186,1.63944222145,13.4093051489,3.92417544451,2.04076378799
0.444278632852,4.2109325952,6.44112182541,15.4790979988,-2.48001592528,5.87759961463
3.7809320311,3.56986155889,6.35412001979,-0.165071814058,15.2758663013,-0.0953823881409
1.60775266607,5.03500507192,3.7889503552,-8.69792572786,4.04348529253,-14.6706032688
3.38737009043,1.42520068502,3.18999807284,3.04325632026,10.8927017833,-10.5771096636
3.56125635305,2.06689127014,2.57643922216,-3.0632098118,-11.2713895141,10.8491569163
1.03630399965,3.08487664941,4.78613104143,11.5338954695,14.7040455208,-6.23497602215
6.04614280115,3.53350414517,2.13081666749,13.9784502185,5.01714269446,-2.80166031619
3.57728787717,0.507071243999,0.804015693411,11.1912911648,-2.97011390939,-13.1129703102
